id,0,1,2
5761,Irish Village would like to spread the love and good fortune by bringing to you the Luck O Irish hour  httpstcoXraZ1nwqAK,😑,0
5763,RT olivia_malek Katelynskupnyy i love you so much,😭 😑,-4
5764,RT frankmachinski Happy birthday buddy love ya  sarspitzer httpstcolxANeqmT7N,😑 ️,0
5765,RT Kvngxxx_ That  Call me in the middle of the night amp tell me you cant sleep without me  type of love,😑 😩 ️,-2
5767,6YearsOfOneDirection httpstcowLbnWN9hui,😑,0
5768,6YearsOfOneDirection I love my boys  httpstcoRUNB8Q3ws0,😘 😑,4
5769,At the end of the day love is all we got,😑,0
5770,Come back and love me That is an order from the President MsO_Pope,😑,0
5771,Is it ya rectum httpstcowWmqnLV7LV,😑,0
5772,RT awryaditi Watching Britney Spears grow up on TV taught me more about love than I have learned in my entire living life,😑,0
5773,gn i hope youre all safe n healthy  i love dan and phil selena and tyler n josh,😑,0
5774,RT trvvpn That I need you and you know you need me too so stop playin type of love gtgtgt httpstco1sQ8DflMzj,😑,0
5775,Love getting introduced to new music,😑,0
5776,I know I already sent you a big paragraph but happy birthday smol greenbean I love you httpstcooj0l92IYsq,😑,0
5777,Happy birthday baby girl love you so much hope you have a turnt ass day miss you sm Have fun today KlarisssaK,😑,0
5778,RT ninaddict Words cant express how much I love this girlss squad httpstcoRmTzsLVeCq,😑,0
5779,at the end of the day she knows how much I love her everything should be ok,😑,0
5780,Ballerina with such a pretty pretty cute OhMelissaMoore oh yes i love to shake my legs with her httpstco9DzlhaQJYN,😑,0
5782,and im sick aflove life,😑,0
5783,babymomma babymomma  i trusted you  it was so good i left it in when i made love to you,😑,0
5784,This song is one of my favorites  httpstcoWmk4mwaj1r,😑,0
5788,Dang Man Just Got Frustrated Love My Big Brother Man,😔 😑,-1
5789,Celebrity Love AUTHENTIC Adidas Yeezy Boost 350 Pirate BLACK W RECEIPT httpstcoQak7hX7dFI Shoes httpstcoiXPDV77pEY,😑,0
5790,I love the random 3am calls just to know hes thinking of me,😑 😌,3
5791,im gna be inactive today bc flying home but i love you all lots xoxo,😑,0
5792,Love Me Like You by Little Mix  httpstcop4oY4FAovi,😑,0
5793,Love Shoe AUTHENTIC Adidas YEEZY Boost 350 Pirate BLACK W RECEIPT SIZE 9 DS httpstcofz4ykWllk8 Yeezy httpstcoLiMTT290Cd,😑,0
5794,RT Adal__ OscarAdamx True Life  I love you,😑,0
5807,Because Ive always been afraid to fall in love because theres something about falling that just doesnt sound worth it,😑,0
5808,I love his outfit here  httpstco0O3VsdOReE,😑,0
5809,Girls on Periods Im fine I hate you I love you I want ice cream Come here Get away Youre cute Fuck off Fuck that Fuck this,😑,0
5811,I love how she gets all embarrassed  httpstcomIoWlaZ7EI,😑 ️,0
5812,I love that little twirl Sonic does at the end of the Sonic Mania trailer So pure н,😑,0
5813,HungryLionZM is really the love of my life,😑,0
5814,henryandfriends I love your positive attitude henry It helps us all feel better about the world,😑,0
5815,Thanks love  You toooo httpstcomqq74rnI4u,😑 😽,3
5817,Radley Watches have just arrived in store and we just love them Perfect summer accessory ranging from 50  135,😑,0
5834,RT quavowaveyy At the end of the day you gotta love yourself,😑,0
5835,RT bbylaani selflove is the most important kinda love yall dont be lettin people disrespect you and most importantly dont be disrespe,😑,0
5836,RT rosaaloveeee daisyywaisy like her Tia  yes let me know when youre free I love you,😭 😑  ️,-4
5837,True enough Still love Mariah httpstcozFZ1ZFebDN,😑,0
5838,RT xbrendamariex gretellvaldesss love u more,😑,0
5843,It takes hell load of courage to admit that nobody has damagedruined Pakistan more then Pakistanis themselves httpstcoz9vY1Ky3bO,😑,0
5847,Directioners https,😑,0
5851,i still love you,😑,0
5852,Eva343434 love them,😑,0
5857,Him,😑,0
5864,RT WeeklyChris Life is all about what you love the moments you enjoy and the smiles you bring to the people around you,😑,0
5865,And then helped you all commit various genocides Wow You really are a completely fucked up people httpstcowdPLe6v9lr,😑,0
5866,RT Gleek_1897 I LOVE THIS FAMILY SO MUCH  mishacollins httpstcoOe0cDgnpP7,😑 😍,4
5868,RT rainymondays If u break someones heart or done them wrong amp they still talk to u with the same excitement and respect honestly they,😑,0
5869,katyperry Do you love durian I want oone every single day,😑,0
5870,RT annakate_evans rylee_branham  you love me and thats all that matters,😑 😂,4
5871,CelineDion Music Celine Dion  All The Way A Decade Of Song  Japan ver httpstco3HcEoif1qW Love Deal httpstcoozcVYNwNQZ  TFB,😑,0
5872,Instagram Love instagram httpstcoHy7vIglDeI,😑,0
5873,Preview Inglot Fall In Love Collection httpstcoUW4eLDE4Jq httpstcoqAJEwyvNp4,😑,0
5874,Love Within yourself acourseinmiracles love humility teachability openmind truth httpstcoFdTUBoiPkH,😑,0
5875,i finally reached 4k thanks so much babies i love you all,😑,0
5877,thaniarojas_ Thank you so much sandia I love you a lot too,😑,0
5878,Just by say I love you,😑,0
5879,Afraid is also one of my favs from the I Love You album I miss the 2012 The Neighbourhood so much,😑 😩,-2
5880,RT LaurenJauregui Thank you SonyNZ for your hospitality and love and thank you to all the fans who brought us over here I had a beautifu,😑,0
5881,maheshk51086726 ApTg day 1 kabali gross approx 14cr  share 92Cr  Fig shows how much we love Rajini,😑,0
5882,Happy birthday to my home girl ktclarkkkk  miss you and love you to the moon amp back  httpstcodLC1gnuPnU,😑 ️ 😍,4
5883,paulwesley happy birthday to my favorite vampire and actor  I love you so muchhh,😑 ️,0
5884,passionately lip syncs to Somebody to Love by Queen at 1 am,😑,0
5885,RT Country_Voices If you think that you still love me put it on a shelf if youre looking for someone make it someone else Kacey Musg,😑,0
5887,I love taytay from the bae bae,😑,0
5888,Social Networks vs User Acquisition  or  How I Learned To Love Email and SMS httpstco9SxQe4oXzg httpstcosdnuRd1eAD,😑,0
5889,RT mewism92 Keep calm and love Minhyuk  httpstcopQkDdP5jfO,😑,0
5890,Mmm I love the stench of Martins in the morning,😑,0
5891,RT 5SOSPHOfficial And we thankyou for helping  TheColorCloud2016 httpstco7HeZHJlS3R,😑 ️,0
5892,RT princeSNP Jabu and Zama is the new version of Thandeka and Sbu Finding love from taxi war Isibaya,😑,0
5893,RT kearafarley Happy 17th sis hope Italy is treatin ya well miss you amp our fights love you  sarspitzer httpstcot6Kin05txW,😑 🤗 ️,4
5894,just know if u feel smothered paranoid annoyed or drained almost constantly by ur significant other its not real true love AT ALL,😑,0
5895,violette_tm i love you,😑,0
5896,Love Appreciate the post httpstcodlZqXhpeWn,😑,0
5897,6YearsOfOneDirection Love these boys forevs  httpstco1ZFbOjusI4,😑 ️,0
5898,Someone tell me that they love me cause no one has in a while,😑,0
5899,Selena Gomez amp The Scene  Love You Like A Love Song httpstcoJUu3wbNcvD,😑,0
5903,GraysonDolan EthanDolan ABitOfCalvin httpstco8oEVFc4ydh,😑,0
5906,AnnapurnaCircuitTrek manang nepalNow BeautifulNepal httpstco10pJQ3iiIO,😑,0
5907,I love where the state of YouTube is at rn especially with quality content like this coming out httpstcoCidFQcsFS9,😑,0
5908,I love this bitch katyperry,😑,0
5909,I heard Alex Rodriguez could be released from the Yankees if that happens I would love to see him back with the Mariners the team drafted,😑,0
5910,someone httpstcolOCmyI9Om2,😑,0
5912,soohyun having a crisis washing her face and chanhyuk trying to expose her has me deceased I love them,😑 😂,4
5914,RT AmazngDeals FREE on Amazon PRIME  ZANDROS IN LOVE  Romance and intrigue in the world of highstakes poker httpstcoMb0B0GmESk,😑,0
5917,RT krys_pics RT if you love fx   httpstcoSKa7N6P3y8,😑 ️,0
5918,AlexaTomasX i love you lt3 pls rtfav httpstco3FMD7qTbkV,😑,0
5921,Hopefully the new Blair witch film doesnt shit all over the original I love that film,😑,0
5922,tropicaljuarez I literally love you so FRICKING much,😑,0
5930,127123,😑,0
5931,RT allure_essence I love my relationship  even on the worst days  wouldnt trade it for the world,😭 😑 😌,-1
5932,RT JASMINEllV i love myself,😑,0
5933,My grandma is in love with Harry_Styles,😑,0
5934,I dont understand how guys throw around the words I love you like they mean nothing,😑,0
5935,Have a lovely weekend best person  even we cant wait for our time together 2morrowAskVikram24thJuly9pm LOVE U httpstcoejD3WToyRy,😍  😑  ☺,4
5936,goodnight i love calum so so much i hope he knows it and monica,😑,0
5937,RT Bertha_Barcenas I love people who can make me laugh,😑,0
5938,RT damnitstrue I LOVE THIS   httpstcoYtbs2G9iUP,😭 😑 😂,0
5939,Come in and show this girl some love  Ms_MeLoOniE  httpstco2hXq8z1403,😑,0
5940,lisaponyexpress lola_0417 ShaiLibra17 Sportsgirl711 GarzaDolphin7 ceemzee gn sis Lisa habn GBY much love everyone,😑,0
5944,MTVHottest Ariana Grande httpstcoBLhTgqTblM,😑,0
5965,i always end up thinking about zayn whenever i hear summer love,😑,0
5966,But she doesnt want me she doesnt love me and I cant do anything about it,😑,0
5967,Irina_Vukolova  And we go to live in France 12 km from Paris It is NOT a joke My love Im NOT kidding,😃 😘 😑,7
5970,Bes i love you ah Ricci09rivero,😑 😂 ☺ ️,4
5973,ALDUBSuperMA httpstcoOFEx7oZbDw,😑,0
5974,Love the fact that shes always in a happy mood httpstcojSFfF2U8dq,😑 😂 😋,8
5976,RT joanneprada I love personality tests httpstcoi42Pl68sW6,😑,0
5977,RT DaaD01  I love my eyes when you look into them I love my heart when you touch it I love my life when you are in it  httpstco,😑,0
5980,QueenHwasaDay httpstconKrgseXGzY,😑,0
5982,RT NICKIMINAJo_0 I love you means that I will love you and stand by you even through the worst of times,😑,0
5984,I simply love sucking my hubbys swollen dick in front of a camera httpstcouYXNx0D31a,😑,0
5986,troyesivan this makes me so happy this video is so cute I love u so much my sweetie,😑,0
5990,Lolsomizi just love humiliating these poor souls yazi MaraNjabulo sees himself in the Top10 IdolsSA,😱 😑 😂 😲,3
5991,FUCK  httpstcowHQee3P6Ag,😑,0
5992,NiallOfficial Happy 6th anniversary to1D for completing 6 years of wonderful musical journeycant wait for you all to come back love u all,😑,0
5993,RT mynamesdiana i just got my period thank u God for this blessing I love you,😑,0
5998,RT jackantonoff if you love ween and neil diamond and ur on drugs youll love cats the musical,😑,0
6001,6YearsOfOneDirection 6YearsAndStil,😑,0
6003,MARATHON 5H MTVHottest Fifth Harmony httpstco41gkc0Apot,😑,0
6004,RT theodorabIe I dont make love to you because I want a baby I want a baby because I love you BITCCCCCHHHHHHHHHH,😑,0
6006,Its been 6 years since these 4 guys become my favorite band  I love u guys  6yearsof1D httpstcomuMAa1IMRg,😑,0
6008,choke me daddy httpstcoZaPVpIc05F,😑,0
6009,i love steffan so so so so much,😑,0
6016,RT ShraddhaKapoor Happy birthday rockstar girl priyankachopra Youre making us all so proudKeep shining amp being your amazing httpst,😑,0
6018,niquueeeey lol Im sorry doll It wasnt on purpose I hope you still love me See you tomorrow,😑 😘  ☺ ️,4
6019,big attack of Emo  love that time when cars were car and Drivers was with a big D httpstcoSWfUbd74mF,😑,0
6020,RT harryaIright zayndruugs love you moreeee httpstcoZsc3y5xryy,😑 😍,4
6021,RT valerierosec13 6YearsOfOneDirection i have so much love for these amazing boys,😑 ️,0
6022,i love how i say i am going to sleep but yet Im wide awake,😑,0
6030,RT MissCGiggles Dorks The biggest Dorks but I love it  httpstcoIvX1SStPQ6,😑 😊,3
6031,RT beng1105rmrb MackyMegs baby01003 gharpoon EsmieCruz lani_pasco analalusin lace_tess mssalamat68 likewise megs love u ALDUB,😑,0
6033,HAPPY HAPPY BIRTHDAY FRETCHIE Love amp Miss you I will see you soon httpstcoElFZCu3dXg,😑,0
6034,This isnt my life I love sleeping so I am highly frustrated right now Lol,😑,0
6035,RT DroddyKhloe it hurts seeing someone you love change when its not for the better,😑,0
6038,RT Isbbaa Dont introduce me to your parents unless you plan on marrying me bc theyre going to love me amp ask about me for the rest of yo,😑,0
6044,Thanks,😑,0
6053,Mayaveli I love fluffy ass lashes so if anybody has some recommendations lmk,😑 😁,-1
6054,hi MisterPreda i love you a whole lot and i hope that even though its really hot in cali that you have a really good night and sleep well,😑,0
6055,RT lucylu7774 armonie2014 good morning my beautiful girl  hope you are good  love you my beautiful friend  httpstcov0WJltjK15,😘 😑 😍,8
6058,RT exoytcomments baekhyun oppa please having a rest i love your face so take care it please,😑,0
6059,RT yupitsnicole why man  httpstcohYOrXKB7Mk,😑,0
6060,RT livalean i love a who you talkin to ass niggagtgtgt,😑,0
6066,RT kvttycat I cant even explain how much I love you,😑,0
6067,i love you  httpstcoxH3TGM7yCA,😑,0
6070,RT LeslieeRojass Love love love my man,😑 😛,1
6071,NP SHARE kigtv djnightcrawler Delfonics The  LaLa Means I Love You httpstcoGOfpw8dY3e,😑,0
6073, h_quaresma93 welfareaimofmsg Raciallotion httpstcoQ,😑,0
6078,Cook recipes for your kids and make them happy they all gonna love it httpstco2TDHXinZbq,😑,0
6079,I always love lucaya but darling joshaya IS FUCKING GOAAALS but i dont really like rucas riakle is betterI WANT A JOSHAYA KISS LIKE NOW,😑,0
6090,x484,😑,0
6094,RT KamiReiger Boating  Lake Mead amp walking the strip love me some fun in Vegas httpstcobZJJeq6rTX,😑,0
6102,summer summerinthecity berlin squad bffs mitte httpstcoLEUxJLfSA9,😑,0
6103,RT cayleekalhoon I love photography because there are no rules or limits,😑,0
6107,orignal cr 960201moment httpstco9KKSSB608L,😑,0
6108,I love beauty and the beast,😑,0
6114,okayasshole I LOVE YOU MORE BEAUTIFUL,😑,0
6115,gemmaisagnome I told you I prepared I love you too and youre welcome enjoy your birthday,😑  😘,4
6119,6YearsOfOneDirection https,😑 ️,0
6120,RT yourenotmendes HIS ARMS man Im a kid in love wowza httpstcouUddNueNqz,😑,0
6121,today is my birthday I would be very happy if you greet me I love you  danieljgillies,😑,0
6123,danimarroquin99 okay but I ha e to read first I love books,😑,0
6124,kaitlynnwinn cherlizzzle Bunnyn_n love yall squared,😑 😘,4
6125,RT Perfectllysaid Dear crush fall in love with me,😑,0
6127,NayasDimples I know omfg I love it lmfao,😑,0
6128,RT iamKennyHolland My guy sammywilk killed it tonight Mad respect One love,😑,0
6129,In Auntie Pams words youre breathing like a lesbian God gotta love Res auntie,😑 😂,4
6130,I love to lightly bully Lexi,😑,0
6132,RT Viviana92372018 Already 6 years i will never be able to thank the boys for what they do i love them so much 6YearsOfOneDirection htt,😑 😖,-2
6133,RT AllisonMooreXXX Love his girl alexisamore  Burbank Bar amp Grille httpstconr58JaAjCR,😑,0
6134,RT ab_bowen07 I love this girl OliviaDBuck  such an amazing birthday meal mine,😑 ️,0
6135,RT Manderz_24 Hello help me Im crying I love FGL help omg,😑 😭,-4
6137,MTVHottest Justin Bieber,😑,0
6138,Whoever asked me on CuriousCat how and when Luna and Ginny fell in love DM me and Ill finish it when I come back from camping in a week,😑,0
6139,RT Ruurryx Im not the girl you would like to love never,😑,0
6141,bag ralphlauren httpstcoKlWi1QbJ3n,😑,0
6144,MARATHON 5H MTVHottest Fifth Harmony httpstcoTB0gUsbX47,😑,0
6145,feet sex galleries teens love fuck httpstcoRv0tcVzMWH,😑,0
6146,RT newtthebeaut TempestuousTroy I was I love with Marina in the 60s when I was a kid Id still do her now tbh,😑,0
6147,RT Quote_Soup Love is always a demonstration  not just a set of words or a feeling,😑,0
6151,CharmingFervent gt to love and care for her through all times A laugh fell from er lips when he teased her nodding her head a few times gt,😑,0
6153,I worship impersonal Nature which is neither good or bad and who knows neither love nor h SavitriDevi quote httpstcoIHWfQskMfj,😑,0
6154,NiallOfficial i said it a million times but I love you and thank you for being my hero httpstcolMaHF4Llkk,😑,0
6155,Love shit like this  httpstcowPwhT66Cs3,😑,0
6156,RT jezzabeI Id love to tell you how I feel  but Id look crazy,😑,0
6157,I need love so baby love Never felt like this before emptiness has made me fall Water Drop,😑,0
6158,RT IdalisDelagarza HAPPY BIRTHDAY Youre such lil hottie and one of the sweetest girls i know Have a great day you deserve it Love,😑,0
6161,RT Embelyy FACTS httpstcopmJkHcf6Ot,😑,0
6162,Just a bit in love lol,😑,0
6163,RT AaRTichauhan09 Sultan nothing is more bigger than love   tears rolled down could feel for aman  BeingSalmanKhan AnushkaSharma,😑,0
6164,RT kstojanoski Love looking back at old memories that make you smile,😑,0
6165,If this aint the truth  httpstcotzKvUiofnF,😑,0
6166,I love genuinely kind amp loving ppl,😑,0
6167,katyperry I love you,😑,0
6168,Ive decided that from today onwards i love nipples httpstco0Q4QD0FVVH,😑,0
6169,RT KenndaIlJenner I love you but fuck you,😑,0
6172,RT shannonraaaney_ i used to love you sober,😑,0
6173,alfredo0723 happy birthday Love you,😑,0
6174,RT luanakerley1 they are so talented beautiful amazing  love you so much MeetTheJanes ListenTheJanes httpstcoDOouingiA5,😑  😍,4
6175,jenmorrisonlive i love you so much,😑,0
6176,RT girlposts I LOVE THIS httpstcoRiwc0QeiBg,😑,0
6177,Nope goodnight Vanessa  httpstcoz6bRERYb46,😑,0
6178,I LOVE JINAELLE WE HAVE SO MUCH IN COMMON,😑,0
6179,RT mdotgonzalez V01DS YES I LOVE ELIZABETH THANK U SM FOR IT,😑,0
6180,YoppyMemes not to mention things like love livecindrella girls took over,😑,0
6181,POWER KISSES FOR SUPER MAPOWER OF  LOVE httpstco1qK5xlHlmS,😑,0
6183,aleyarath thanks love,😑 😊,3
6184,RT yomoxie This love we all have is really special I appreciate you all so much and love this community we are building,😑,0
6185,Somebody wanna give me love,😑,0
6188,This girl is so crazy I love it  httpstcoq9pHk1Eabs,😭 😑 😂,0
6189,RT worldpixstories I love this vine httpstcow7WgA28Iwh,😑,0
6190,RT just_monicaa Same here boo httpstcoRItKhDc2Lu,😑 ️,0
6191,RT ochocinco McDonalds I love you,😑,0
6194,ps bawal paasa haha,😑,0
6195,i love pysics httpstcorqkSunV56P,😑,0
6196,RT ayyy_paulinaa Old ass picture but happy birthday I love amp miss you pretty girl MakaylaSiria httpstcojI5Hu0yesq,😑,0
6197,girls love beyoncé drake,😑,0
6199,RT vw94 Gods love is greater than your negativity so go ahead and give it over to Him,😑,0
6200,RT stich_ohana Love your life Celebrate and embrace each moment because no one else can do it for you DonaldDuck,😑,0
6204,RT shahistasheikh2 Absolutely right He is a supermanlove kapil  httpstcoYurivhmJpp,😘 😑,4
6205,I love Zaulie but why are yall so damn silly Why cant yall talk like adults instead of playing telephone httpstcoHzrWbxhA08,😑,0
6206,He told me to tell you he loves you too  httpstcoVNxkVR16Op,😑,0
6207,goodnight I love sehun so so so much and Im glad he had fun at EXOrDIUM last night  httpstcow0zeahmbmg,😑,0
6208,I love red eye flights only for the fortune of falling asleep in one citycountry and waking up in another howlongtilmillionmilerstatus,😑,0
6209,dreamygirl_89 justinbieber oh youre in love  lol  btw what youre thinking about changing the fonts of bio,😍 😲  😑,7
6210,ahhhreekahhh I love you tho,😘 😑,4
6211,Then they hit you with Im sorry and expect you to be like you know its cool because I love being treated like it Same time tomorrow,😑,0
6213,lmao the replies are hilarious i love all of yall TheLoyals,😑,0
6214,EIsabxlla i just saw this i love you baby It was all God Miss you,😑,0
6216,Happy belated birthday to my mate Tombladen22 sorry its late my love,😑 😘,4
6218,RT TheDrunkStory Accurate representation of my love life httpstcorQtnjhLwIK,😑,0
6219,RT blueberrytae taehyung please dont apologize for your beautiful melanin skin youre perfect just the way you are and everyone should,😑,0
6220,Okayy httpstcoXVEyUwNxVA,😑,0
6221,RT conlostboy itscafefranta No worries love,😑,0
6223,I really love African Literature yazi,😑,0
6224,If youre a true fan you have to trust them one things for sure Alden will never leave Maine he had a big love and respect ALDUBSuperMA,😑,0
6225,happy birthday all of you and thanks for making me happyampsmile every second of my entire life i love you forever onedirection,😑,0
6227,onedirection all they Music Video I love them  love live like onedirection,😑,0
6233,RT theyloveyelly COMPETITION why yes I would love some httpstcocP9uSnQfCr,😑,0
6234,RT MsGraceCollier Thank you to all for the comments on the column today Id love to stay and chat but I am making a chocolate pavlova,😑,0
6239,Oh its amazing  httpstcobNmUgf77EK,😑  😻,4
6240,clint my darling my sweet boy my pure fav my cinnamon roll my arrow guy my purple punk my tired bean who needs better portrayal how i love u,😑,0
6241,love them my fav is yandere simulator  httpstcoziAl2ATtmr,😑,0
6244,full  httpstco9x0llebdW3 httpstco4D8FJilCh4,😑,0
6251,Indeed the best section EVAHHH I still love you all even if you guys are so weird as balls 7A St Joseph Marchand httpstcouw7x4AeOZC,😑 😂,4
6252,ArmaanMalik22 I am just a fan girl in d sea of billionsbut my love for both u n Amaal is true,😑,0
6253,everyone comes with scars but you can love them away i told you that i wasnt perfect you told me the same,😑,0
6257,JackJ Youve got so many fans We all love you very much  httpstco6A2BfZJBLk,😑,0
6258,RT poetwithdignit1 you realize you love someone when you want them to be happy even if its not with you,😑,0
6261,RT GeminiTweetss Gemini have a complex love life full of many loves and interests they keep getting pulled in different directions,😑,0
6263,beyoncebeydoce GuileWinQuote love you Brian,😑,0
6264,RT 9tN4tGi72j1z4Qe Syam28Sahoki The love we have for good,😑,0
6265,RT jadaishcomer I love doing shootswith my baby httpstcoUZXYHPaXPI,😑 ️,0
6266,RT H8UHOES Bruh Im so in love with my girl dawg this shit crazy I feel bad for her if she ever wanted to leave me cause Ill prolly ju,😑,0
6268,ilovang6el01_ thats all youll ever need girl I love not wearing bras,😑 😂,4
6269,kiyara_brownie i love you sm  thank you,😭 😑 😻,0
6270,Baby tonight DJ gots us Fallin in Love Again,😑,0
6272,My bestfriend wouldnt go to sleep until she talked to me I love her,😑,0
6273,I got into Kingdom Hearts really late But I feel like Ive known it since childhood Kingdom Hearts is so special to me I love it so much,😑,0
6274,RT doanlillian happy birthday homeless man in a tree gud times miss u amp love u lots mik  httpstco30o20ouulK,😑,0
6275,GuamTing love you mamas,😑,0
6286,x485,😑,0
6288,RT virtuallyvogue im seriously such the biggest and mushiest hopeless romantic thats full of so much love someone take this love i,😑,0
6289,RT AsapPersian I love Sebz,😑,0
6290,Its been so long since the last time I said I love Ashton but I really do like hes so nice and cute,😑,0
6291,RT positivenjhx Heres a note to my directioner family I really cant explain how much I love you guys  1DsPromiseWillNotBeBroken http,😑 😚,3
6292,RT xRodeen i love my hoes chloayyt yoitscocoaaa iKelyTweets andicakeyt httpstcoW3ZIUU53UH,😑,0
6293,xoAmyValentine chaturbate how sweet you are with pigtails love,😑,0
6297,i cant rt artificial love fancams on my personal accnt my friends will freak out,😑,0
6306,127124,😑,0
6307,I be singing my heart out httpstcotMSxgeKpaz,😑 😂 😍,8
6311,Cold water is lit Already in love httpstcod1kF2YKFor justinbieber MAJORLAZER httpstcoXFmdfLMjiI,😑,0
6312,baby thats love,😑,0
6313,THAnk you for all the love and for being the greatest bestest friends I could ever ask for  liam niall louis amp harry,😑,0
6314,i love hearing you talk about things you like,😑,0
6315,I love herosamphalfwits httpstcooIdygWx6dh,😑,0
6316,Happy birthday gattina i hope you have a great day love you gal httpstco6mBvvUtepT,😑,0
6317,Cant believe its been 6 years Thank you for everything I love you guys beyond words 6yearsof1D onedirection httpstcoGVOsVrZxHp,😑 ️,0
6318,RT ilyo_official I love SAPPORO Orchestra httpstcoTuG7bGj93A,😑,0
6319,RT idonttcurve Gather round yall im finna tell u why i love thick women so much the skinny bitches finna be readin this hurt lmaoo https,😑,0
6320,AustinMahone i love you boo,😑,0
6321,DobreLucas I love you bae,😑 😂,4
6325,RT AmyWils09836754 RT If you love porn  footfetish sexygirls nsfw httpstcoYQ6foOj2Ho,😑,0
6326,tristanmcintosh I love those docs,😘 😑 ️,4
6327,happy birthday bradley love ya bro,😑  ️,0
6328,Love this Woman httpstcolH3ZAHrkif,😑,0
6329,RT PriscillaGuhhh Would love to have a Harry Potter movie marathon night with my favorite snacks,😑 ️,0
6330,RT alexa_nys HBD to the best work buddylove you Maya MayaOrlandella,😑,0
6331,Poets often  describe  love  as an emotion  that  we  cant httpstcofx6rauyH8S,😑,0
6332,I love you more   and Im glad it did  httpstcoonFjPyG6ex,😑,0
6333,do not say you love me,😑,0
6335,then someone played one night gigolo for me and I fell in love with the song,😑,0
6336,RT Dxmndave Havent they told you love can be naïve instead of blind,😑,0
6337,RT okayasshole brookerenae88 I LOVE YOU,😑,0
6338,just kidding im so fuckimg happy right now omg i love tLking to people,😑,0
6341,CR4U ASMSG Romance httpst,😑,0
6343,MARATHON 5H MTVHottest Fifth Harmony httpst,😑,0
6344,Happy birthday to my day one My text says how I feel about him I love you so much since05 alfredo0723 httpstcog3uFDgGLdp,😑,0
6345,RT Dee_Clayton Got to love a beach hut I really enjoy my walk along the beach every day Bournemouth Dorset httpstco87EZ6AnunA,😑,0
6353,HAPPY BIRTHDAY KUYA I LOVE YOU SO MUCH BRUH THANK YOU FOR EVERYTHING AND AYE TU FOR A YOUNGIN httpstcowpbRAnTkk2,😑 😈 ️,-4
6354,also love these people today was great this week was great httpstcoaQQRul0KTn,😑,0
6355,RT _kpaige19 xo_revajusteen you thought I was running to go hug you but told you to move out the way  much love,😑 😂 ️,4
6356,vinnymulvey love this film,😑,0
6357,Gotta love those sleepless nights,😑,0
6358,RT _marisuh I really love sloths,😑,0
6359,Kamayyyyy THANK YOU LOVER I LOVE MUCHO,😑,0
6362,We love this httpstcoETh2o9kLVB,😑,0
6363,RT Hope_Rosati5SOS Preach not many understand that words do in fact hurt So dont make fun of something if u dont understand it  https,😑,0
6364,JackJ I Love you,😑,0
6365,I love Lana amp JMO but geesh,😑,0
6366,RT scineryblog SophieTurner nathalieemmanuel iwanrheon amp johnbradleywest at the wbpictures sdcc booth We LOVE got httpstcoAf,😑,0
6367,RT MattieValentine Hey America its been sick as usualWont be seeing yall for a while now so thank for everything love you all  h,😑  ️,0
6368,I hate u but i love you,😑,0
6369,I love how I can stay up late discussing the best Pokemon music with my friends,😑,0
6372,KCAMexico KCAColombia OneDirection,😑,0
6375,6YearsOfOneDirection httpstcopHPtLKAGLs,😑 😂 ️,4
6379,sydneychase77 a lot of your gfs be acting crazy and insecure because you dont give them the security they need Just love yo bitch,😑,0
6380,Im with it  httpstcoeaUcdSs1fh,😑 😍,4
6381,RT MMansonCult Sending love good vibes and positivity out to marilynmanson Get better soon love,😑,0
6382,Meanwhile when I saw a Hakaine Maiko fanart I thought she is the love child between Megurine Luka and Namine Ritsu,😑,0
6383,RT TamaraMaellaro Grim or dark never entered my mind when I listened to realDonaldTrump speech last night I heard lovestrengthjobs s,😑,0
6384,Love passion of my Life  httpstconvBzSJUO8E,😑 😻,4
6386,RT lesliemm_ idk if Im the only one or not but I love shopping for school supplies but I hate school lmao,😑,0
6394,katyperry just love me,😑,0
6395,Im starting to love Ariana Grande,😑 😘 😍,8
6396,Ive been getting a lot of compliments about my physical appearance tonight and if feels really nice I love this feeling I wanna keep it 3,😑,0
6397,I love you too GLaDos Sarcastic asshole,😑,0
6399,RT httpraghad deeply in love httpstcoj2Tsik6b7q,😑,0
6400,JUST ACT LIKE YOU LOVE ME SO I CAN GO ON,😑,0
6404,Goodnight love u all,😑,0
6405,RT SelenaHQ selenagomez love you so much HappyBirthdaySelena httpstcofq79jdQY2U,😑,0
6406,RT RiiichHomieKay Lemme love u babyy httpstcow4BV0GJbXM,😑,0
6407,honeycounty Have a great weekendHoney County You are beautiful Country girls You are talented singers I love ur beautiful voices I love u,😑,0
6408,RT nataliexxstyles 6YearsOfOneDirection thank you for making me happy all these years I love you with all my heart Til the end boys  h,😑 ️,0
6410,RT dmfNY Love all the pics weve gotten from SDCC so far but this ones my favorite Love seeing our boys together  J2  httpstco,😑 😊,3
6413,i help elisabeth write a lot of her texts to guys so really they fallon in love with me not her,😑,0
6414,dirtyholly69 i love looking at you httpstcooASS2tRj1v,😑,0
6415,me amp suheily are watching The Lovely Bones together while video chatting i swear i love her,😑 😂,4
6416,RT cheolesterol i love pillows httpstcoNouhxiTski,😑,0
6417,I love seeing friends of friends be friends,😑,0
6418,6YearsOfOneDirection onedirection I love you with all of my heart you mean the world to me,😑  ️,0
