id	time	sentiment	tweet
1.00213241103401E+017	38303316	positive	"saw ""Rise of the Planet of the Apes"" with the gf last night...it was a pretty damn good movie...y'all should go check it out"
1.01950488873927E+017	5014261	positive	Today's #FF number 1 goes to @kev_d because he's SOO GOOD at computers that Steve Jobs is worried about job security.
1.0314284795129E+017	71731820	negative	Somewhere in Appleland, Steve Jobs just spit his morning coffee onto his computer screen. EAH!
1.00681570058371E+017	349630599	positive	next monday = Vampire Diaries are back! watch it :) very happy now :)
1.11486788564042E+017	20262261	negative	RT @followMissak: remembering the good times with Pavol Demitra, I was there on this night....deeply saddened by todays tragedy http://t ...
1.0028821370438E+017	29792255	positive	"Beyonce sang the words we could never come up with! ""Best Thing I Never Had."" I didn't give the song a chance @ 1st, but it's growing on me."
1.11481438808982E+017	14828787	neutral	"...""including former Kings forward Pavol Demitra, former Kings prospect Jan Marek and many other members of the NHL Family."""
1.01498416827343E+017	19925121	neutral	Oh god, just realised I'm chain-smoking in Mother's party wig and pretending I'm PJ Harvey. Gonna get disemboweled in the morning for stinky
1.08758959632036E+017	172533762	positive	@colinmochrie Congrats to Lloyd Robertson on the Gordon Sinclair Award tonight at the Geminis. Last broadcast on CTV Nat'l News is Thursday.
1.00016170320658E+017	311706699	negative	Congratulations to all the idiots rioting in nth London tonight - suppose we'll see you in the education related protests soon #singlecell
1.03218953811276E+017	10453682	neutral	Tuesday is the 34th anniversary of the death of Elvis Presley? Watercooler ? What is Elvis' biggest selling single?
1.03384509801701E+017	49918277	neutral	Tomorrow night I'll be at the Goldfish Bar for the Deus Ex launch, anyone wanna come for free?
1.00110089234547E+017	287910666	positive	K Im done lookin at Nicki Minaj's titties for 2nite..Found someone to skype with! Smiles for those late night Skype sessions.GOD BLESS WOMEN
1.00486512772252E+017	53848566	neutral	Hore ! RT @blitzmegaplex: Kung Fu Panda 2 (in 2D & 3D, both with Indonesian subtitles) tentatively scheduled to open on Tues 16 August ^ISK
1.03776188975165E+017	18897331	positive	Just watched Four Lions, cool. Awesome song to finish it with too. #nowplaying Aphex Twin - Avril 14th
1.00472374998204E+017	19354399	negative	"@microsoft failed yet again with #bpos and their customer service - ""overnight work"" - guess what Microsoft? It's morning here."
9.09841139385098E+016	164377995	negative	The wisdom of not running phony Republicans tonight is this: All six Dems are now winners. All six Repubs are losers-to-be. #WIrecall #p2
1.00968474570002E+017	195022491	positive	This Friday night at The Warehouse, Dowtown Shreveport, 9 PM. Irene and the Sleepers, Super Water Sympathy, and COWBOY MOUTH!! Be there! RT!
1.00151930365559E+017	201163018	negative	@MorinVirtue Obama is weak because he could have done it alone with the 14th ammendment when he knew that congress would block it.
1.02462990133113E+017	279925750	negative	Springbok captain John Smit has torn ligaments in his right arm and may miss out on the Rugby World Cup. ek dink dis gooie nuus! Sorry!
1.04380100287545E+017	357128592	positive	SaadRA: The Droid Bionic may be the most hyped phone in the history of gadgetdom. The latest round of spyshots c... http://t.co/Ohmx186
1.00016274519757E+017	14189626	neutral	@THEREALBHOP I'm going to Vegas tomorrow, but I'm guessing you're going to sleep in. I'm out at 7:50 a.m.
1.01482943855337E+017	198270143	negative	Goodnight,Irene.Al,you are easily amused. This club stinks.I think that the Brewers may upset the apple cart and win the NL pennant.
1.11507299725607E+017	24456457	negative	Remembering former St. Louis Blues star Pavol Demitra today. He was a true talent & class guy all the way. A very sad loss for his family.
1.0006407522406E+017	250708461	neutral	UN chief heads to Japan as nuclear crisis simmers: UN chief Ban Ki-moon arrives in Japan on Sunday, where he pla... http://bit.ly/rlGAOu
1.00275511229551E+017	102864984	neutral	Tiger Woods mistress charged with DUI: You may remember Jamie Jungers as Tiger Wood's fourth mistress to come ou... http://bit.ly/neu1Bb
1.00017301675442E+017	330378192	negative	We will explain the true cause of the London riots on the front page of The Sun : immigrants. 'Hero Police' will also get a headline.
1.05558608678363E+017	43068480	neutral	Wales' Rugby World Cup squad will be named at 9:00pm tonight, Melbourne time. We'll soon find out whether the... http://t.co/FzPpyp2
1.05181105736532E+017	329989006	negative	@WritersBlock__ we was on the move today. That MTA was not sexy though. Whippington is needed
1.00184693491769E+017	203815329	positive	In Barcelona tomorrow... Time to bring out the tees and shorts :))
9.09714829136527E+016	41994410	positive	her's us making sure people feel OK with Windows 7 today :) Buy Windows 7 today, keep same PC for Windows 8 upgrade http://t.co/l8DahxM
1.0175297768509E+017	238519413	positive	Mbaaah!shut up & sleep or sit down!((((BOOM))))*i love Nohle* RT @tebeza: Wish i could fly to Irene just 2 get my Good Night kiss!! #sigh
1.03882059101127E+017	26137209	neutral	RT @tvdfansonline: Vampire Diaries Season 3 Scoop: Vicki Is at Odds with Anna - Today's News: Our Take | TVGuide.com - http://t.co/sX3bA3d
1.00031647864459E+017	54199088	neutral	RT @gaga_indonesia: Lady Gaga attending The Femme Fatale - Britney Spears concert in New Jersey tonight http://twitpic.com/626hfq
1.09287825110864E+017	21515380	negative	"Really hoping tonite Lloyd Robertson will ask us to goto the window and yell ""I'm mad as hell and I'm not going to take it anymore!"" #Lloyd"
1.11435004051067E+017	57705713	neutral	"some well known names ""may"" have been on the plane according to the Toronto Star ,,, Pavol Demitra, Josef Vacicek"
1.08398021116576E+017	242164117	positive	Droid Bionic seemingly clears the FCC, may finally be headed for (US) glory http://t.co/uOXV0hr
1.01438123636036E+017	325277060	neutral	The run time for Final Destination 5 is 1 hour and about 33 mins. It is premiering at The Chinese Theatre tonight.
1.00198570652742E+017	47119621	negative	RT @linka01: Hey #GOP, no matter how you slam Obama, you own our credit rating downgrade. It is ALL your fault, & we'll remind you in No ...
1.02147187340874E+017	26516772	negative	Wayne is on his 4th single w/ Carter IV already & still no album drop.. Sounds to me like he's searching for hits but hasn't found one yet
1.00047170077606E+017	56043426	neutral	RT @amaikara: Suengyeon said that 'Kamilia is Miracle' in the fanmeeting in Japan yesterday.
1.09122120847589E+017	56793909	positive	Lloyd Robertson's last newscast is tomorrow night.  The end of an amazing career. And honestly, the end of an era #thatsthekindofdayitsbeen
1.11508344442864E+017	24631475	negative	So sad to hear about Pavol Demitra & the other KHL players' tragic passing in the plane crash today. Absolutely terrible news.
1.09362907380318E+017	2957091	neutral	Four Lions in on this Sunday. Have to record that. Still not seen it yet.
1.11025991345906E+017	40521999	positive	PJ Harvey HAS to win, nobody deserves it more, the new album was amazing! http://t.co/pFHhh13
1.00548271667282E+017	278573113	neutral	http://t.co/zqMLp0Y real madrid sign a 7year old from argentina maybe the next messi!!
1.09001152833663E+017	47147054	neutral	classy RT @pwire: Boehner proposes Obama speech be on the same night as NFL opening night...  http://t.co/eALW22K
1.00275029866058E+017	88336254	neutral	Ha! They got pics of Nicki Minaj boobies coming out when she performed on Good Morning America
1.11660997458141E+017	27739781	neutral	Re doing a bio and watching the Republicans debate while smashing some Pineapple sherbet. Not sure what to make of this evening lol
1.1141464133011E+017	164097344	positive	@AntonioBrown84 Got you in 6th rd. Have a great year! Here we go Steelers, here we go!
1.00333125116248E+017	29235378	negative	Beyonce needs a new sound. You may call it hating, I'm just being real.
1.11734263019348E+017	122017228	positive	Look forward to watching Alex Reid on Celebrity Juice at 10pm on ITV2 tonight.
1.02601475817079E+017	153004253	neutral	Im getting The Carter IV when it comes out august 29
1.00016984686723E+017	30767814	positive	Just found all of ST: Voyager on Netflix. I know what I'm doing for the rest of the night. Woo!!
1.0004784934094E+017	23155633	negative	Today a white boy told me nicki minaj was the best female rapper. I beg to differ. Since when do schizophrenics get recognized like that?
9.34970436156293E+016	22663180	positive	Well the cool thing with Democrats in power, DOMA is getting reviewed on the 20th.
1.00242328358363E+017	46254245	positive	Nicki Minaj - Pink Friday, up 15 places, to #16 on the Official UK Top 40 :) http://twitpic.com/62iohc
1.00695829534343E+017	26178916	negative	RT @Morgan_U: Have you hated Auburn today?
1.03957750249292E+017	126960861	positive	@CJonesy77 dunno, Sky reporting it tonight, Everton & Bolton also interested according to Twitter search
1.0007794263328E+017	76782405	positive	RT @imthereal_LD: ESPN got some good stuff on tonight.
1.00047175236583E+017	338873990	neutral	Aaron Rodgers jersey battery room, under the windmill. Wagnoli - 4 August 2011 - Blog - designer wedding dresses sale,
1.04291405190545E+017	211636146	positive	Full time. Happy days. Apologies for the tweetathon, gotta finish tomorrow's presentation now, Derby in the morning. #pizzasweats #dominos
1.00245623177089E+017	98893111	positive	Chargers pre season game with the Seahawks on ESPN Thursday. Only pre season but still good to have NFL back on tv. #chargers
1.11384877219328E+017	61274291	positive	Because the night belongs to lovers -&gt; Nuit blanche :0) http://t.co/SJbF6xf #video #art #love
1.01120849280635E+017	67555486	positive	May the sun in his course visit no land more free,more happy, more lovely, than this our own country..Happy Independence Day.
1.0004744996769E+017	122720195	positive	Talk to my Dad tonight and we suppose to go to Detroit in October to c all my family nd my great granny!!
1.0015394555247E+017	21102448	neutral	ESPN stats from Sco v Ireland yesterday. Haven't watched the game yet but the stats tell one story http://t.co/LQMsAmW
1.00621094565855E+017	80055968	neutral	#jeopardy Where everyone will be watching the Ravens vs Eagles game THIS Thursday... What is @PlaybookMD ?  #goodAnswer
1.00125784215261E+017	252969400	neutral	come Novemember thru January dont open your mouth about NFL
1.00320665126711E+017	328678995	neutral	@VictoriaMiringu clemson sweatshirt came in today, got new uggs and got a couple pairs of 7 jeans....im ready but winter wont be the same.
1.00076573134303E+017	234995513	positive	@TheCrapLab lmao no nigga on NFL fantasy i got pretty good team ill show you tomorrow
1.02721789548966E+017	256163722	positive	@MartinaMcGowan good morning to you Martina!! I hope your day is great too!! :) is it hot where you are? It's steaming here in Bama!
1.04154416113914E+017	177145415	negative	RT @MsHighbury: @SheKicksdotnet I'm going to the Arsenal ladies v Everton tonight, I'm nervous already. #FAWSL
1.00184201286005E+017	230611052	positive	@TheRealPodVader need more ESPN football today/ #patriots today podcasts. Get Ross and Matt riled up with more #bradyrules talk.
1.03277622636716E+017	100902161	positive	"#3words ""Tonight's the night"" #dexter @SHO_Dexter"
1.03488931819028E+017	40941404	neutral	One name #Illini fans will recognize on tonight's box score for New Zealand is Kirk Penney, who played for Wisconsin from 2000-03.
1.15946405591388E+017	29798136	positive	"For my book worms: Murder in Italy about Amanda Knox and ""In the Middle of the Night"" about Dr. Petit family in Connecticut are great reads!"
1.12654907919712E+017	158546744	neutral	@K0azzi88 Yea gonna watch Family Guy for a bit and try one last time in about half hour, if not i'll wait til morning i think
1.01450621735023E+017	35891146	positive	RT @DawnChere: Looking at the set for Aladdin - great job @TerranceWilson ! Anticipating watching hundreds of kids sing, dance & act ton ...
1.00608339964207E+017	300529873	neutral	sept 9-11th pcb florida 60$ a person due by aug 27th need 15 more people to fill the bus dm me
1.01752746058846E+017	28854460	positive	Jets flying low over the house this morning. Gives me a tingle of excitement. Only a week to go before I take off. But 4now, out in2 cold.
1.00048813103923E+017	15311535	positive	@justinbieber!!! #OMG, he's comming to Mexico!! #MYWORLDTOUR!!!! I'll be on 1st LINE, #BELIEVE. JB RT Me:) 7
1.01468427453071E+017	267004350	neutral	"RT @dlnt: RT @WDWNT: Rumors say it is ""Tangled"" and it may replace Beauty and the Beast at Studios and Aladdin at DCA. Just a rumor for  ..."
1.17260128637567E+017	102284562	neutral	RT@NBCNews A dramatic hearing today in the case of Amanda Knox, the American woman convicted of murder in Italy. STORY: http://t.co/WJJDNEqW
1.00576700877914E+017	42691303	neutral	RT @adamschefter: ..........so far, WR Titus Young is the only one of the Lions top three picks in April still standing. &lt;&lt;&lt; -______-
1.02386719411814E+017	305042436	neutral	Chess game today... If anyone is in Dumbo today at the Brooklyn Bridge Pier. Come play a game with me.
1.0447254224019E+017	260944336	positive	Saturday is the last day of Summer Streets in NYC.. Enjoy car-free streets  between Brooklyn Bridge and Central Park! http://t.co/T6KIA4e
1.00575077724201E+017	344254961	negative	@sesdsports: According to reporters on the scene, Lions rookie RB Mikel Leshoure was carted off field today with a left leg injury. Sry bro
1.05076027692302E+017	312330467	positive	Addicted to #Dexter... what's new. Almost done with season 5 and I just got it on Thursday!
1.18799948111294E+017	107021204	neutral	"RT @TIME: Andy Rooney will make his last ""60 Minutes"" appearance Sunday. Here are his 10 grumpiest moments | http://t.co/GtEjpDko"
1.0007845724921E+017	56147986	positive	@360FromTheEdge Happy B'day in Italy :-) I know it's tomorrow but party is today! enjoy your time a mom&davide my disabled boy: we love U2
1.01421463273357E+017	73409156	negative	If you thought the London Riots were bad just wait til the Mexico City Riots break out once they get word Lopez Tonight got cancelled
1.00288063888048E+017	111487499	positive	This is the last Sunday w/o football .....,NFL is back baby
1.05120239544566E+017	128591943	neutral	Did I miss the Charlie Sheen roast on Comedy Central or is it Sept 19th?
1.00831428018848E+017	317283568	neutral	I stay up til 6:30 every morning just to watch Between the Lions.
1.00379207544214E+017	33729316	positive	@MikeDavis88 Pls tell Dale Jr and the 88 team that they did great today. Love them lots from Bama.
1.10676420228956E+017	330024920	neutral	Just commented on @thejournal_ie: Amanda Knox appeal enters final stages as it resumes today - http://t.co/8TCDA4u
1.1701866577331E+017	26813101	positive	RT @CraigyFerg: The lovely @Officialkat on the show Friday. Until that beeyotch showed up Andy Rooney and I were the hottest mamacitas o ...
1.00379129282691E+017	60485432	neutral	Entourage then going to Eagles training camp tomorrow with @kevinmcanally and @Jimbolosoldier
1.00336547433431E+017	188871405	positive	RT @sheilatweetss: #rungeordierun Should be given a HEROS welcome at the Arsenal game on Saturday.@nufcfans @NUFCOfficial
1.03444245989437E+017	212707756	neutral	RT @downwithtyranny: After losing 2 last week, today the GOP is trying to win 2 Senate seats in Wisconsin by recalling 2 Democrats. It l ...
1.047133843055E+017	274074032	neutral	RT @KerkyMcfc: 1 more day of work tomorrow then it's Bolton, first away of the season mcmcfmcfcok
1.10102418049606E+017	285847415	neutral	Amanda Knox case: The obsession with what happened that night in Italy http://t.co/Spgy8tL
1.00182951316292E+017	225170631	positive	RT @Youngcules: Nolito with an assist and a superb winner for Benfica against Arsenal last night. He really is turning on the heat!
1.00575761072796E+017	27420655	neutral	NFL Lions News: Lions rookie RB Mikel Leshoure went down with an apparent leg injury during practice this morning... http://fb.me/16LugiFDd
1.00017632790585E+017	122586477	positive	RT @MaliagotMonae: my mom just told me she's getting an Ipad 2 on Friday....I better get a Mac for Christmas.
1.05361204305867E+017	232355175	neutral	City's excellent peformance today (apart from defending) I realised what a tough season it will be for Everton @LordBelgareth @petemeechan
1.00017212223525E+017	55650291	positive	RT @nfl: Twitterverse blowing up about Shannon Sharpe's awesome Hall of Fame speech. We'll have the video clip on NFL.com a little later ...
1.18799581160018E+017	17156984	neutral	RT @GMA: Andy Rooney, 92, will make his last regular appearance on @60Minutes this Sunday, CBS just announced.
1.00197531790746E+017	38813536	positive	Glad to see the coaches are paying attention to their poll. Auburn, which is likely to finish 5th in SEC West, No. 19 in country?
1.07702559711572E+017	126203925	positive	comedy central is a good look tonight
1.00261091300483E+017	51682053	neutral	Chigozie Agbim and Chibuzor Okonkwo left the shores of Nigeria on Sunday morning to team up with the Super Eagles ahead of Tuesday's intern
1.00002627009516E+017	24800641	neutral	@Mariners Guti's catch at the wall in May against the Yankees at Safeco and Trayvon's catch are the leaders in the clubhouse.
1.04290741060243E+017	14918577	positive	@ParamountUK #COWBOYSandALIENS Watched it last night, Cowboys & Indians (+plus Aliens too) - brilliant Western with a touch of Favreau Spice
1.00141169077531E+017	340494488	positive	Morning All, Lovely rainy day in Scotland yet again. Back to watching @QubeTubers live stream #indieweekend and see what going on today =D
1.00650724005913E+017	173247487	neutral	@stewardsfolly I think he and Sanchez should both be sat down. Time to bring back the 4-man rotation.
1.00047230152618E+017	230078980	positive	@Sn00ki it would make me and @Miss_Wowah 's night if you replied or retweeted us! ireland loves jersey shore!!!
1.00049755199111E+017	173080125	neutral	@Yasminn_Gunner Thats what happens when you go to Spurs. & btw to answer your prev Q basically there was a shooting by the police last Thurs
1.04094412870648E+017	43847209	neutral	@Gilly_flaherty @MissCarter_x  Did Dani get the results she wanted? Good luck tonight v Everton, C'mon the Gooner Girls
1.01042643252945E+017	20864410	positive	@serenawilliams doesn't this make you love them even more RT @BJAofficial: SURPRISE GREEN DAY SHOW Thursday August 11th, http://t.co/nROhM1q
1.00100034217001E+017	168458485	positive	Mastered gamedev story, finally. Now I'll have to get a new game for the flight tomorrow. Suggestions? (iPad games)
1.05031112178418E+017	193767669	neutral	Cheers lads Everton is third today...oops I'm reading the League Table upside down!
1.130489126376E+017	267348590	positive	Mass gathering in a single hotel room. Mmm Chinese. And I could put up with Family Guy for one night.
1.01134998102487E+017	174388419	positive	All you need is Ryan Leaf and you got a show. RT @jimrome: Aaron Rodgers, Kurt Warner and Kyle Kendrick are all in The Jungle tomorrow.
1.00003295451558E+017	74596037	positive	Watch ESPN tonight to see me burning @JRGessler for a sick goal on the top ten. #realbackyardFIFA
1.00049053403976E+017	188295647	positive	morning tweeps! i'm going to Milan today! yaay
1.03415770742145E+017	24439201	neutral	Two Dem incumbents face recall challenges tonight in Wisconsin. @davecatanese raises the curtain: http://t.co/FuzwGLy.
1.03279342297166E+017	122861948	neutral	Amanda Knox case: The obsession with what happened that night in Italy #AmandaKnox http://t.co/k70UPF0
1.00018506082435E+017	25273039	positive	Had a little trip out to the old town of Albuquerque, could easily be Mexico or Spain! Off to Vegas 2moz should get there Monday morning!
1.0066730463069E+017	27571002	positive	RT @johnalessio79: Great practice today at @DrysdaleBJJ ...Thanks @DEE1LV for the good rnds and Milan,Kyle Griffen. Time for lunch and s ...
1.11824822237012E+017	240539791	neutral	I wonder what really went down the night Meredith was murdered in the Amanda Knox trial.
1.13047005558878E+017	229194527	negative	Tony Romo better not fuck up tonight , I'm just hoping
1.00124506114359E+017	127520844	positive	@yorikirii Quieter. My sis, brother in law and habibti are going back to Ireland this afternoon ;/ Tennis doubles sounds fun! Enjoy! #Juice!
1.05121481662542E+017	263903608	negative	I forgot how sad the first episode of the 5th season of Dexter is. #depressing #dexter #darkpassenger
1.00397196851159E+017	216887433	positive	@D_DeGea The 1st half goals was just to tell you how it is in premeirship.you really did your very best and #teamunited from Nigeria loves u
1.01631698885812E+017	319326400	positive	Good morning Auburn Family! Today feels like a good day to beat Nick Saban and Bama at...everything! #thatincludesbeingbetterchristians
1.00227834416599E+017	33862075	negative	Sam Loco Efe (Nigeria Nollyhood star) is dead.  We are still mourning Christy Essien now it is Sam Loco's turn. May his soul RIP. #jhub
1.03506107917533E+017	133311184	neutral	@richwilkersonjr wish I could go to church tonight:( I really do have a reason!
1.00305778275123E+017	202785136	positive	RT @Rendy_r2f: forza MILAN ! ! ! RT @bany_avenger: off, i will have a nice dream tonight #gloryMU
1.07551816442585E+017	88549887	positive	Finally starting the 5th season of #Dexter.  See ya later, weekend!
1.00787808909799E+017	21251164	positive	Good luck to A Scribe Amidst the Lions tonight at the SDMAs!
1.13031911697433E+017	29220883	neutral	Welp let's see if Tony Romo can put me over the top today #fantasyfootball
1.11377186765799E+017	330934596	neutral	RT @SherineT: State TV: Requests 2 join Israel gas deal trial to the one today under Judge Ahmed Refaat. Next we'll add Amanda Knox tria ...
1.00184261432328E+017	52835205	neutral	@ABAOSTO No out of market broadcast tonight with the ESPN game on at the same time though,correct?
1.00804593365168E+017	104347484	negative	Ravens vs the eagles thursday night , its going fuckin down #teamravens , no fuckin competition
1.03458972203368E+017	104665168	neutral	Today, Wisconsin's last two recall elections will be held. @pmwenzel looks at the candidates in Kenosha's race. http://ow.ly/64mE0
1.01186325834777E+017	21355920	positive	@_mongoose just got one me lady!! Waiting on the next!  Merlin incense was a'smoking tonite!!!!!!
1.00001566421037E+017	243370706	negative	@YoginiJane while the met may not be perfect why don't you piss off to somewhere like Mexico City if you don't like it!!?? #tottenham
1.00034443431002E+017	162781363	neutral	Torre Calls for More Respect as Player Feuds Cross Line: On Saturday morning, Torre's iPad chimed with news of a... http://bit.ly/oEme0C
1.00620336336351E+017	56772360	negative	Nebraska doesn't land Gesell...a Top 100 guy in your state and you don't get him.  C'mon #Nebrasketball
1.03730823504728E+017	14918577	positive	Hopefully heading to Cowboys & Aliens tonight, hopefully will be able to get in to see it, need some fun to watch
1.04094981517623E+017	197872089	positive	Best of luck to @ArsenalLadies tonight, who have a big league game against Everton at Borehamwood. 7pm k.o.
1.03476312412402E+017	15693631	positive	Pose of TRIUMPH!! Jogged over the Brooklyn Bridge with my mom and sis @amy_veranda this morning. I'm SO lucky.    http://t.co/GkeuPHT
1.11885521306911E+017	70203979	positive	3 episodes of Family Guy tonight on BBC3. Put a slight smile on my face :)
1.00016173130858E+017	198718067	neutral	What's going on tonight in Detroit...
1.00140873895002E+017	179876471	positive	Sunday and a lovely #RaggedTalk on Skiing in Scotland by the freewheelin' Patrick D Whelan. 12:45OutoftheBlue&DrillHall #skiing #newnickname
1.13047092406129E+017	52538072	positive	Cowboys and Jets on one channel, Family Guy spoof of Return of the Jedi on another...it's a good night for TV!
1.00002606734246E+017	20064253	negative	Uh drunk and tired and just remembered I'm going to Ireland in the morning and need to pack. Ireland :(
1.00121591660294E+017	290148748	positive	@nfl: Twitterverse blowing up about Shannon Sharpe's awesome HOF speech. We'll have the video clip on NFL.com a little later tonight.
1.02102124896322E+017	37227332	neutral	So who's gonna go to the UAB V. Florida game On September 10th?????
1.00303249697022E+017	43991139	positive	1st episode of @arsenalscotland's Arsenal podcast, I guested alongside @BCole90 and @antmaley - http://t.co/DAWvTkg Check it out!
1.00062984994427E+017	40208750	positive	keen for the eagles game today. #goeagles
1.02250571066655E+017	18606969	negative	Megavideo is being SUCH a little bitch tonight. I don't understand it. Ugh. I just want to watch the last episode of Merlin, kay
1.03610487937319E+017	135620448	negative	I want to go to church tonight (Crusaders); Kevin Leal is ministering. I'm  nauseous, head-achy, & I need to finish an overdue assignment.
1.00019348588077E+017	19611487	positive	Win or lose I think most Dallas fans would agree it's just great to play in games as big as this one tonight again after yrs of mediocrity.
1.00016405138784E+017	10420662	positive	@NerdBlurt @tom_howarth and the Sox beat the Yankees today so I can smile!
1.0004905420929E+017	307059928	positive	Belladonna's Zylona is at Aladdin's tonight - come enjoy the show!  Hold on to your hookahs - here's directions http://t.co/80FMrRs
1.12504350089298E+017	334851691	neutral	Watch the free sneak peek of the latest season of Family Guy on iTunes today http://ow.ly/6pJt2
1.01738132487152E+017	96603449	neutral	RT @htgth: There is also a second Mexico City, Mexico show on October 19th. Same venue as the show on the 18th, Palacio de los Deportes.
1.00032134953173E+017	52281528	positive	Ok sir RT @jikiboy: Nigeria will still top the group.If we lose,we'll be 2nd & face Brazil. (cont) http://tl.gd/c7ivc1
1.03867928818106E+017	103936380	neutral	Church tonight, who will you bring????
1.00967440342729E+017	125434609	positive	Good Afternoon Clemson FAM!....Let's finish out finals STRONG! We are taking care of business in the classroom...GO TIGERS :)
1.02809739733377E+017	26778990	neutral	How do you live beyond 100 years? Join us as we find out the secrets of longevity in Bama, China. P1/2 TODAY on Our Noble Lineage #vegan
1.00124110788641E+017	19556827	positive	Mom left for Scotland today. Or Ireland... Keep forgetting where she went to. But both places have cool accents! I know that!
1.03506325593522E+017	285175299	positive	seeing #thehelp tonight...yippee and checking out #hothouse on Church with @Katiechka! :)
1.1271510498175E+017	120546193	neutral	@PrettyChicShop and @blushshop open tonight for Nuit Blanche!
1.00469186538652E+017	59417075	neutral	Lions taken back to den for repairs: IF YOU follow the Pride In Bournemouth trail today, you might be left scrat... http://bit.ly/pq8Pj6
1.02312149141045E+017	64258180	neutral	"Church notes: A live Internet chat entitled ""Is more money the answer?"" will take place Tuesday from 2 to 3 pm o... http://t.co/VLcGdXa"
1.00138289700413E+017	75911665	positive	@tommacwriter Good luck tomorrow :) and  have you ever been to Scotland or Ireland.  And if you have did you like it?
1.07596442725646E+017	131147548	positive	@KevinHart4real on Comedy Central tonight @ 9...I'm a Grown Little Man and Seriously Funny...I'll be glued to the tv
1.15600579824321E+017	32147918	positive	I think so far the MOST DESERVED award of the night goes to Melissa McCarthy
1.17170078700683E+017	87962896	neutral	PERUGIA, Italy (Reuters) - American student Amanda Knox walked into a court room in Perugia on Friday for the fi... http://t.co/MVmGNoIR
1.00469986849591E+017	19084691	neutral	Wilshere didn't play for Arsenal on Saturday and most papers report he's 'doubtful' for Newcastle. Why would there be an England 'row' ?
1.03610830825849E+017	29837499	neutral	Alabama : Trent Richardson on cover of SI:  The junior running back is featured on the August 22 issue, alongsid... http://t.co/4SrDbXO
1.00003760511795E+017	252790727	positive	had a great day today yay soxs beat yankees!!
1.0048771204121E+017	262362258	neutral	@elelibs there's a shop in Auburn called 'Morning Glory' as well. Don't know if it's a toy shop!!! #unbelievable
1.00242968430129E+017	27173005	positive	@klew24 Sanchez has a lil Jake Plummer in him. I like this kid. Nothing like throwing into triple coverage on 3rd 10 and Holmes catches it
1.03731032200716E+017	17917530	neutral	@CXClausen If you can wait until tomorrow, Cowboys and Aliens comes out.
1.02221270158025E+017	184118837	positive	Florida!! Get your tickets to the LoCash Cowboys show Aug 26th at Boots N Buckles.They are selling like hotcakes!!
1.00107541396193E+017	252122839	positive	Yesterday we shocked IRELAND at the last moment...by taking a game away from them... Today we should better... http://fb.me/16j076n8R
1.0021351968068E+017	24708458	positive	Marty was in Nebraska yesterday giving a talk that included bullying that made the news there. Fun times learning! http://fb.me/yY2tcgfI
1.00757232685302E+017	67319480	neutral	@lordhebe hours are 9:15 to 13:30 (GMT+1) for the public. As you're in Turin, they may refer you to the Milan embassy, and here's their....
1.00213293293122E+017	46476187	positive	@franhalsall you in london on wednesday? we're being tourists with my brother's Merlin pass!! hope you're having a good break :)
1.0015270575394E+017	81823101	neutral	Nigeria may parade a weakened team against Ghana on tuesday as most of the first players are yet to secure UK entry visas
1.01240164889788E+017	259975090	positive	Remember to tune into this weeks #Legend Quest on #SyFy tonight. The team are on the trail of Merlin and King Solomon - what a fine blend!
1.00032776186765E+017	173073102	positive	1st Prize.RM 5000 with 4 x Ipad 2 (each person) Trophy, & certificate of participation. Lulz, Wanna Joinnnnnnnnnnnnn -___-
1.01678437542007E+017	135560807	neutral	Former Cruz Azul player in the legendary 70s team and Mexican international Nacho Flores gunned down last night outside Mexico City.
1.01420646642369E+017	18069358	neutral	If A&M does finally consummate the SEC romance, who would be the 14th SEC team? Has to be one of FSU, Clemson, Miami or Georgia Tech.
1.12057947684737E+017	151702341	negative	Family Guy is on some other crap tonight.
1.01043874759328E+017	47393170	positive	"I'm hanging out with ""Green day"" tonight.... gonna invite the ""4 Non blondes"" to join us after a while..... i love Music"
1.00108765185049E+017	93729965	neutral	Hondo's bread on Fred: Hondo endured his customary Saturday night wipeout last night, crashing with the Yankees ... http://nyp.st/qUk28A
1.0014027051919E+017	24269293	positive	@LynneMcGranger I would also just like to point out that the Eagles had a win today ;-))
1.05044210943656E+017	129954940	positive	I reckon the match between Bolton and Man City should be good tomorrow! #footballseason
1.01133461221413E+017	201162381	negative	Well hell. I'm drivin, by myself, in NEBRASKA tomorrow. Why do I get the feeling that this will not end well....
1.03476400325014E+017	182015425	neutral	Today is National Bratwurst Day. Also another Recall Election day in Wisconsin. GET OUT THE BRAT! I mean VOTE! #WI #holiday #vote
1.01846111806956E+017	284332375	neutral	@jayzBoy5050 Justin bieber is in Mexico city and monterrey performing.  I hope he doesn't ride any buses at night while there...
1.00122562239005E+017	242244214	neutral	RT @MagicoTime: RT @1stTouchFooty: The safest place to be in Tottenham tonight is the Spurs trophy cabinet. There's no chance of looters ...
1.02765332384596E+017	15408899	positive	Sept 11th, Sunday Night Football, Cowboys vs. Jets... OH BOY OH BOY, I can't wait to see the Cowboys ruin the jets opening day!
1.02342538513486E+017	37086125	positive	RT @SpikeLee: Come One,Come All.Bring your Blankets,Chairs,Picnic Stuff, watch CROOKLYN under the Brooklyn Bridge.Gonna be a FUN CROOKLY ...
